period,period_idx,plant_id,product_id,qty_on_hand_t,inventory_value,age_days,shelf_life_risk,cs_active
2025-08,10,PLT-05,PRD-02,572.07,707594.07,127.8,0,0
2025-08,10,PLT-05,PRD-03,602.06,496455.47,243.8,1,0
2025-08,10,PLT-05,PRD-04,576.92,423861.54,259.6,1,0
2025-08,10,PLT-05,PRD-05,741.54,1383863.76,55.0,0,0
2025-08,10,PLT-05,PRD-06,288.4,604368.42,264.4,1,0
2025-08,10,PLT-05,PRD-07,503.13,11385939.73,127.5,0,0
2025-08,10,PLT-05,PRD-08,258.55,370293.06,100.2,0,0
2025-08,10,PLT-05,PRD-09,591.49,960821.61,206.4,1,0
2025-08,10,PLT-05,PRD-10,401.26,307240.97,86.4,0,0
2025-08,10,PLT-05,PRD-11,704.94,727709.49,265.0,1,0
2025-08,10,PLT-05,PRD-12,505.05,450909.64,120.2,0,0
2025-08,10,PLT-06,PRD-01,307.39,335426.99,97.9,0,0
2025-08,10,PLT-06,PRD-02,243.87,301648.02,12.1,0,0
2025-08,10,PLT-06,PRD-03,231.66,191029.84,72.6,0,0
2025-08,10,PLT-06,PRD-04,299.75,220226.77,169.6,1,0
2025-08,10,PLT-06,PRD-05,317.35,592237.44,163.9,1,0
2025-08,10,PLT-06,PRD-06,297.36,623155.24,45.9,0,0
2025-08,10,PLT-06,PRD-07,295.76,6692978.04,19.3,0,0
2025-08,10,PLT-06,PRD-08,220.42,315691.99,95.1,0,0
2025-08,10,PLT-06,PRD-09,169.27,274957.05,45.4,0,0
2025-08,10,PLT-06,PRD-10,478.33,366259.14,99.5,0,0
2025-08,10,PLT-06,PRD-11,547.5,565187.73,124.9,0,0
2025-08,10,PLT-06,PRD-12,505.79,451566.13,71.5,0,0
2025-09,11,PLT-01,PRD-01,187.78,204904.42,90.0,0,0
2025-09,11,PLT-01,PRD-02,407.75,504342.53,42.5,0,0
2025-09,11,PLT-01,PRD-03,146.04,120420.56,91.0,0,0
2025-09,11,PLT-01,PRD-04,147.16,108120.55,29.7,0,0
2025-09,11,PLT-01,PRD-05,387.32,722816.79,189.9,1,0
2025-09,11,PLT-01,PRD-06,494.91,1037132.64,40.3,0,0
2025-09,11,PLT-01,PRD-07,439.66,9949529.77,55.0,0,0
2025-09,11,PLT-01,PRD-08,340.5,487661.54,83.5,0,0
2025-09,11,PLT-01,PRD-09,193.92,314995.68,177.1,1,0
2025-09,11,PLT-01,PRD-10,424.45,325000.48,79.4,0,0
2025-09,11,PLT-01,PRD-11,330.95,341640.5,180.2,1,0
2025-09,11,PLT-01,PRD-12,333.48,297734.06,88.7,0,0
2025-09,11,PLT-02,PRD-01,253.73,276868.98,57.2,0,0
2025-09,11,PLT-02,PRD-02,754.08,932723.12,95.0,0,0
2025-09,11,PLT-02,PRD-03,263.35,217161.56,177.4,1,0
2025-09,11,PLT-02,PRD-04,711.74,522916.63,159.1,1,0
2025-09,11,PLT-02,PRD-05,669.88,1250121.61,153.9,1,0
2025-09,11,PLT-02,PRD-06,659.35,1381723.88,27.0,0,0
2025-09,11,PLT-02,PRD-07,217.96,4932475.03,45.0,0,0
2025-09,11,PLT-02,PRD-08,153.15,219338.9,15.9,0,0
2025-09,11,PLT-02,PRD-09,164.18,266696.87,79.4,0,0
2025-09,11,PLT-02,PRD-10,374.13,286468.31,171.8,1,0
2025-09,11,PLT-02,PRD-11,348.92,360190.62,98.5,0,0
2025-09,11,PLT-02,PRD-12,774.48,691458.05,133.9,0,0
2025-09,11,PLT-03,PRD-01,108.73,118641.33,134.7,0,0
2025-09,11,PLT-03,PRD-02,126.68,156688.7,123.8,0,0
2025-09,11,PLT-03,PRD-03,212.17,174951.75,118.8,0,0
2025-09,11,PLT-03,PRD-04,209.67,154046.35,32.5,0,0
2025-09,11,PLT-03,PRD-05,430.05,802559.18,171.8,1,0
2025-09,11,PLT-03,PRD-06,526.8,1103951.81,172.9,1,0
2025-09,11,PLT-03,PRD-07,177.13,4008499.3,108.2,0,0
2025-09,11,PLT-03,PRD-08,533.01,763372.78,108.3,0,0
2025-09,11,PLT-03,PRD-09,354.86,576433.17,28.9,0,0
2025-09,11,PLT-03,PRD-10,336.59,257725.23,160.3,1,0
2025-09,11,PLT-03,PRD-11,253.0,261169.66,148.7,0,0
2025-09,11,PLT-03,PRD-12,313.65,280026.75,11.1,0,0
2025-09,11,PLT-04,PRD-01,559.41,610427.66,55.5,0,0
2025-09,11,PLT-04,PRD-02,449.42,555888.18,61.3,0,0
2025-09,11,PLT-04,PRD-03,180.38,148738.96,33.7,0,0
2025-09,11,PLT-04,PRD-04,574.87,422360.53,129.0,0,0
2025-09,11,PLT-04,PRD-05,298.29,556678.05,42.0,0,0
2025-09,11,PLT-04,PRD-06,446.25,935153.9,64.2,0,0
2025-09,11,PLT-04,PRD-07,286.65,6486835.12,53.1,0,0
2025-09,11,PLT-04,PRD-08,552.04,790634.3,120.9,0,0
2025-09,11,PLT-04,PRD-09,324.98,527905.08,121.5,0,0
2025-09,11,PLT-04,PRD-10,182.63,139841.76,27.7,0,0
2025-09,11,PLT-04,PRD-11,315.91,326116.71,149.7,0,0
2025-09,11,PLT-04,PRD-12,480.97,429412.98,44.5,0,0
2025-09,11,PLT-05,PRD-01,351.72,383793.73,181.6,1,0
2025-09,11,PLT-05,PRD-02,184.97,228792.03,15.3,0,0
2025-09,11,PLT-05,PRD-03,739.11,609470.44,59.3,0,0
2025-09,11,PLT-05,PRD-04,620.03,455534.36,127.2,0,0
2025-09,11,PLT-05,PRD-05,371.98,694198.16,150.0,1,0
2025-09,11,PLT-05,PRD-06,310.82,651358.1,151.4,1,0
2025-09,11,PLT-05,PRD-07,594.03,13442825.89,101.2,0,0
2025-09,11,PLT-05,PRD-08,189.22,271006.12,222.2,1,0
2025-09,11,PLT-05,PRD-09,709.66,1152769.63,177.6,1,0
2025-09,11,PLT-05,PRD-10,730.62,559437.2,135.1,0,0
2025-09,11,PLT-05,PRD-11,336.33,347194.78,197.2,1,0
2025-09,11,PLT-05,PRD-12,414.8,370337.86,60.1,0,0
2025-09,11,PLT-06,PRD-01,607.26,662638.75,177.1,1,0
2025-09,11,PLT-06,PRD-02,486.77,602080.81,86.4,0,0
2025-09,11,PLT-06,PRD-03,556.24,458676.07,116.4,0,0
2025-09,11,PLT-06,PRD-04,405.97,298265.84,107.5,0,0
2025-09,11,PLT-06,PRD-05,363.0,677430.03,27.7,0,0
2025-09,11,PLT-06,PRD-06,371.68,778897.39,79.5,0,0
2025-09,11,PLT-06,PRD-07,412.14,9326735.11,28.0,0,0
2025-09,11,PLT-06,PRD-08,596.38,854138.4,114.5,0,0
2025-09,11,PLT-06,PRD-09,528.44,858405.2,49.7,0,0
2025-09,11,PLT-06,PRD-10,374.08,286430.51,13.2,0,0
2025-09,11,PLT-06,PRD-11,441.84,456110.07,184.4,1,0
2025-09,11,PLT-06,PRD-12,587.48,524500.22,18.1,0,0
2025-10,12,PLT-01,PRD-01,258.88,282484.68,13.2,0,0
2025-10,12,PLT-01,PRD-02,473.31,585439.05,55.8,0,0
2025-10,12,PLT-01,PRD-03,595.51,491057.06,40.6,0,0
2025-10,12,PLT-01,PRD-04,452.72,332616.04,41.8,0,0
2025-10,12,PLT-01,PRD-05,488.78,912159.53,181.1,1,0
2025-10,12,PLT-01,PRD-06,263.92,553067.94,15.6,0,0
2025-10,12,PLT-01,PRD-07,524.36,11866270.57,122.9,0,0
2025-10,12,PLT-01,PRD-08,344.63,493584.18,131.7,0,0
2025-10,12,PLT-01,PRD-09,462.31,750983.18,157.0,1,0
2025-10,12,PLT-01,PRD-10,546.25,418265.2,147.8,0,0
2025-10,12,PLT-01,PRD-11,639.27,659917.96,25.2,0,0
2025-10,12,PLT-01,PRD-12,451.91,403469.4,185.5,1,0
2025-10,12,PLT-02,PRD-01,570.26,622264.43,173.1,1,0
2025-10,12,PLT-02,PRD-02,294.38,364114.62,47.7,0,0
2025-10,12,PLT-02,PRD-03,421.7,347730.56,121.6,0,0
2025-10,12,PLT-02,PRD-04,166.23,122127.12,35.8,0,0
2025-10,12,PLT-02,PRD-05,761.62,1421331.5,16.8,0,0
2025-10,12,PLT-02,PRD-06,274.58,575407.79,27.1,0,0
2025-10,12,PLT-02,PRD-07,306.87,6944468.46,131.2,0,0
2025-10,12,PLT-02,PRD-08,551.78,790255.37,65.2,0,0
2025-10,12,PLT-02,PRD-09,305.76,496682.47,120.8,0,0
2025-10,12,PLT-02,PRD-10,408.48,312775.49,80.0,0,0
2025-10,12,PLT-02,PRD-11,759.59,784119.61,74.4,0,0
2025-10,12,PLT-02,PRD-12,663.6,592460.45,82.3,0,0
2025-10,12,PLT-03,PRD-01,518.94,566268.73,111.7,0,0
2025-10,12,PLT-03,PRD-02,379.58,469506.72,17.9,0,0
2025-10,12,PLT-03,PRD-03,200.49,165319.98,130.1,0,0
2025-10,12,PLT-03,PRD-04,497.24,365322.21,82.3,0,0
2025-10,12,PLT-03,PRD-05,176.09,328610.17,158.3,1,0
2025-10,12,PLT-03,PRD-06,167.3,350604.12,37.5,0,0
2025-10,12,PLT-03,PRD-07,429.63,9722480.27,19.4,0,0
2025-10,12,PLT-03,PRD-08,392.7,562419.28,189.9,1,0
2025-10,12,PLT-03,PRD-09,183.04,297323.74,169.4,1,0
2025-10,12,PLT-03,PRD-10,350.52,268395.15,55.1,0,0
2025-10,12,PLT-03,PRD-11,493.68,509623.89,58.0,0,0
2025-10,12,PLT-03,PRD-12,537.51,479889.65,161.7,1,0
2025-10,12,PLT-04,PRD-01,238.16,259876.88,162.7,1,0
2025-10,12,PLT-04,PRD-02,474.9,587406.59,95.7,0,0
2025-10,12,PLT-04,PRD-03,304.22,250857.92,37.0,0,0
2025-10,12,PLT-04,PRD-04,453.12,332910.76,106.8,0,0
2025-10,12,PLT-04,PRD-05,532.16,993123.82,157.4,1,0
2025-10,12,PLT-04,PRD-06,274.04,574276.89,22.1,0,0
2025-10,12,PLT-04,PRD-07,288.83,6536213.99,11.8,0,0
2025-10,12,PLT-04,PRD-08,641.66,918984.87,97.9,0,0
2025-10,12,PLT-04,PRD-09,233.52,379331.77,164.4,1,0
2025-10,12,PLT-04,PRD-10,172.12,131789.95,50.9,0,0
2025-10,12,PLT-04,PRD-11,166.93,172325.96,82.4,0,0
2025-10,12,PLT-04,PRD-12,376.28,335943.96,22.0,0,0
2025-10,12,PLT-05,PRD-01,354.68,387031.63,136.6,0,0
2025-10,12,PLT-05,PRD-02,695.27,859982.47,27.9,0,0
2025-10,12,PLT-05,PRD-03,632.81,521814.61,172.7,1,0
2025-10,12,PLT-05,PRD-04,480.46,352996.67,34.0,0,0
2025-10,12,PLT-05,PRD-05,422.55,788559.77,44.0,0,0
2025-10,12,PLT-05,PRD-06,598.26,1253709.33,260.9,1,0
2025-10,12,PLT-05,PRD-07,280.68,6351680.94,219.8,1,0
2025-10,12,PLT-05,PRD-08,626.65,897491.72,128.7,0,0
2025-10,12,PLT-05,PRD-09,676.04,1098160.72,43.2,0,0
2025-10,12,PLT-05,PRD-10,247.81,189744.61,17.7,0,0
2025-10,12,PLT-05,PRD-11,143.44,148071.19,90.5,0,0
2025-10,12,PLT-05,PRD-12,362.94,324036.82,264.9,1,0
2025-10,12,PLT-06,PRD-01,454.95,496438.0,66.3,0,0
2025-10,12,PLT-06,PRD-02,591.78,731969.35,168.4,1,0
2025-10,12,PLT-06,PRD-03,498.59,411133.66,179.0,1,0
2025-10,12,PLT-06,PRD-04,520.95,382740.35,170.5,1,0
2025-10,12,PLT-06,PRD-05,204.81,382213.49,113.5,0,0
2025-10,12,PLT-06,PRD-06,524.24,1098600.48,16.4,0,0
2025-10,12,PLT-06,PRD-07,508.41,11505240.67,159.8,1,0
2025-10,12,PLT-06,PRD-08,519.81,744469.78,47.0,0,0
2025-10,12,PLT-06,PRD-09,560.85,911038.5,189.6,1,0
2025-10,12,PLT-06,PRD-10,544.94,417261.35,75.1,0,0
2025-10,12,PLT-06,PRD-11,168.75,174198.9,94.9,0,0
2025-10,12,PLT-06,PRD-12,410.54,366527.18,38.0,0,0
2025-11,13,PLT-01,PRD-01,159.0,173502.16,150.4,1,0
2025-11,13,PLT-01,PRD-02,249.22,308254.85,114.4,0,0
2025-11,13,PLT-01,PRD-03,493.17,406664.1,145.6,0,0
2025-11,13,PLT-01,PRD-04,255.67,187842.84,117.2,0,0
2025-11,13,PLT-01,PRD-05,366.92,684753.61,123.7,0,0
2025-11,13,PLT-01,PRD-06,548.56,1149555.81,64.5,0,0
2025-11,13,PLT-01,PRD-07,248.67,5627377.79,167.4,1,0
2025-11,13,PLT-01,PRD-08,319.65,457802.94,104.9,0,0
2025-11,13,PLT-01,PRD-09,287.57,467123.79,18.0,0,0
2025-11,13,PLT-01,PRD-10,451.46,345685.38,80.8,0,0
2025-11,13,PLT-01,PRD-11,430.27,444163.9,122.9,0,0
2025-11,13,PLT-01,PRD-12,377.31,336859.28,124.5,0,0
2025-11,13,PLT-02,PRD-01,569.31,621231.64,76.9,0,0
2025-11,13,PLT-02,PRD-02,660.27,816684.18,45.4,0,0
2025-11,13,PLT-02,PRD-03,573.16,472625.92,156.2,1,0
2025-11,13,PLT-02,PRD-04,447.66,328898.22,155.2,1,0
2025-11,13,PLT-02,PRD-05,417.57,779261.01,126.2,0,0
2025-11,13,PLT-02,PRD-06,337.38,707013.52,131.6,0,0
2025-11,13,PLT-02,PRD-07,605.31,13698218.12,166.7,1,0
2025-11,13,PLT-02,PRD-08,184.36,264043.69,111.8,0,0
2025-11,13,PLT-02,PRD-09,476.64,774247.96,168.3,1,0
2025-11,13,PLT-02,PRD-10,655.05,501571.13,137.2,0,0
2025-11,13,PLT-02,PRD-11,471.76,487000.83,36.3,0,0
2025-11,13,PLT-02,PRD-12,793.79,708698.51,72.9,0,0
2025-11,13,PLT-03,PRD-01,358.84,391562.78,10.5,0,0
2025-11,13,PLT-03,PRD-02,173.99,215210.99,151.2,1,0
2025-11,13,PLT-03,PRD-03,155.78,128459.66,90.2,0,0
2025-11,13,PLT-03,PRD-04,274.74,201854.02,166.2,1,0
2025-11,13,PLT-03,PRD-05,297.91,555960.06,73.4,0,0
2025-11,13,PLT-03,PRD-06,160.85,337086.52,60.9,0,0
2025-11,13,PLT-03,PRD-07,491.51,11122976.86,152.0,1,0
2025-11,13,PLT-03,PRD-08,360.18,515848.68,138.7,0,0
2025-11,13,PLT-03,PRD-09,405.86,659286.69,32.0,0,0
2025-11,13,PLT-03,PRD-10,470.8,360495.1,182.1,1,0
2025-11,13,PLT-03,PRD-11,498.76,514871.68,145.1,0,0
2025-11,13,PLT-03,PRD-12,161.25,143963.61,11.3,0,0
2025-11,13,PLT-04,PRD-01,377.45,411874.13,48.5,0,0
2025-11,13,PLT-04,PRD-02,653.33,808100.23,37.5,0,0
2025-11,13,PLT-04,PRD-03,442.23,364664.77,137.7,0,0
2025-11,13,PLT-04,PRD-04,575.58,422876.92,82.2,0,0
2025-11,13,PLT-04,PRD-05,470.0,877111.84,32.7,0,0
2025-11,13,PLT-04,PRD-06,242.65,508506.67,24.8,0,0
2025-11,13,PLT-04,PRD-07,151.33,3424635.41,76.0,0,0
2025-11,13,PLT-04,PRD-08,624.67,894653.5,32.0,0,0
2025-11,13,PLT-04,PRD-09,174.18,282940.95,165.9,1,0
2025-11,13,PLT-04,PRD-10,272.91,208967.1,154.6,1,0
2025-11,13,PLT-04,PRD-11,268.94,277624.89,16.4,0,0
2025-11,13,PLT-04,PRD-12,703.08,627708.39,52.2,0,0
2025-11,13,PLT-05,PRD-01,183.76,200519.22,190.9,1,0
2025-11,13,PLT-05,PRD-02,688.18,851207.13,93.4,0,0
2025-11,13,PLT-05,PRD-03,527.61,435068.78,143.1,0,0
2025-11,13,PLT-05,PRD-04,382.17,280777.54,45.9,0,0
2025-11,13,PLT-05,PRD-05,407.66,760778.66,241.2,1,0
2025-11,13,PLT-05,PRD-06,372.76,781161.37,115.1,0,0
2025-11,13,PLT-05,PRD-07,596.28,13493854.97,172.2,1,0
2025-11,13,PLT-05,PRD-08,615.15,881015.04,265.6,1,0
2025-11,13,PLT-05,PRD-09,297.95,483994.03,240.2,1,0
2025-11,13,PLT-05,PRD-10,551.8,422513.73,186.0,1,0
2025-11,13,PLT-05,PRD-11,323.19,333625.91,94.0,0,0
2025-11,13,PLT-05,PRD-12,304.32,271694.48,211.2,1,0
2025-11,13,PLT-06,PRD-01,142.52,155520.18,99.6,0,0
2025-11,13,PLT-06,PRD-02,272.13,336600.5,40.9,0,0
2025-11,13,PLT-06,PRD-03,406.23,334974.91,175.4,1,0
2025-11,13,PLT-06,PRD-04,410.74,301772.92,52.2,0,0
2025-11,13,PLT-06,PRD-05,173.46,323713.31,88.5,0,0
2025-11,13,PLT-06,PRD-06,339.7,711873.64,128.5,0,0
2025-11,13,PLT-06,PRD-07,150.92,3415361.4,26.2,0,0
2025-11,13,PLT-06,PRD-08,400.13,573068.74,46.8,0,0
2025-11,13,PLT-06,PRD-09,342.73,556731.3,38.1,0,0
2025-11,13,PLT-06,PRD-10,601.15,460297.9,50.9,0,0
2025-11,13,PLT-06,PRD-11,591.45,610558.02,132.1,0,0
2025-11,13,PLT-06,PRD-12,509.12,454545.19,92.1,0,0
2025-12,14,PLT-01,PRD-01,424.46,463175.67,163.8,1,0
2025-12,14,PLT-01,PRD-02,511.7,632921.58,42.2,0,0
2025-12,14,PLT-01,PRD-03,387.21,319289.34,112.5,0,0
2025-12,14,PLT-01,PRD-04,466.62,342825.14,61.8,0,0
2025-12,14,PLT-01,PRD-05,465.53,868763.61,93.2,0,0
2025-12,14,PLT-01,PRD-06,279.62,585973.75,101.9,0,0
2025-12,14,PLT-01,PRD-07,384.43,8699661.39,72.3,0,0
2025-12,14,PLT-01,PRD-08,535.27,766609.49,189.8,1,0
2025-12,14,PLT-01,PRD-09,536.46,871422.46,17.7,0,0
2025-12,14,PLT-01,PRD-10,204.08,156260.47,116.5,0,0
2025-12,14,PLT-01,PRD-11,254.65,262875.51,82.4,0,0
2025-12,14,PLT-01,PRD-12,374.66,334492.11,90.7,0,0
2025-12,14,PLT-02,PRD-01,581.04,634032.0,178.4,1,0
2025-12,14,PLT-02,PRD-02,307.01,379741.86,157.4,1,0
2025-12,14,PLT-02,PRD-03,755.38,622883.54,64.4,0,0
2025-12,14,PLT-02,PRD-04,792.18,582012.61,103.7,0,0
2025-12,14,PLT-02,PRD-05,634.89,1184830.27,18.4,0,0
2025-12,14,PLT-02,PRD-06,748.43,1568418.8,17.6,0,0
2025-12,14,PLT-02,PRD-07,731.49,16553714.81,47.3,0,0
2025-12,14,PLT-02,PRD-08,250.42,358654.25,24.1,0,0
2025-12,14,PLT-02,PRD-09,743.78,1208194.59,142.0,0,0
2025-12,14,PLT-02,PRD-10,285.14,218333.66,159.2,1,0
2025-12,14,PLT-02,PRD-11,507.82,524222.98,57.7,0,0
2025-12,14,PLT-02,PRD-12,733.99,655302.3,45.9,0,0
2025-12,14,PLT-03,PRD-01,180.68,197161.33,84.4,0,0
2025-12,14,PLT-03,PRD-02,560.13,692819.94,142.1,0,0
2025-12,14,PLT-03,PRD-03,211.54,174437.21,96.0,0,0
2025-12,14,PLT-03,PRD-04,231.02,169729.69,64.7,0,0
2025-12,14,PLT-03,PRD-05,427.47,797741.18,48.2,0,0
2025-12,14,PLT-03,PRD-06,474.87,995137.73,15.5,0,0
2025-12,14,PLT-03,PRD-07,169.66,3839406.35,159.6,1,0
2025-12,14,PLT-03,PRD-08,238.43,341473.47,72.2,0,0
2025-12,14,PLT-03,PRD-09,460.52,748061.0,174.5,1,0
2025-12,14,PLT-03,PRD-10,247.92,189833.05,177.2,1,0
2025-12,14,PLT-03,PRD-11,138.91,143396.33,170.1,1,0
2025-12,14,PLT-03,PRD-12,520.29,464518.91,27.5,0,0
2025-12,14,PLT-04,PRD-01,251.91,274885.72,137.0,0,0
2025-12,14,PLT-04,PRD-02,625.52,773705.97,67.9,0,0
2025-12,14,PLT-04,PRD-03,199.91,164842.54,152.8,1,0
2025-12,14,PLT-04,PRD-04,267.3,196381.67,30.0,0,0
2025-12,14,PLT-04,PRD-05,606.92,1132627.75,172.1,1,0
2025-12,14,PLT-04,PRD-06,323.35,677618.26,166.7,1,0
2025-12,14,PLT-04,PRD-07,417.94,9457875.47,66.4,0,0
2025-12,14,PLT-04,PRD-08,530.88,760330.44,182.2,1,0
2025-12,14,PLT-04,PRD-09,542.86,881815.2,35.8,0,0
2025-12,14,PLT-04,PRD-10,458.51,351078.39,71.9,0,0
2025-12,14,PLT-04,PRD-11,506.84,523207.1,128.1,0,0
2025-12,14,PLT-04,PRD-12,679.42,606590.33,55.9,0,0
2025-12,14,PLT-05,PRD-01,544.46,594113.14,239.7,1,0
2025-12,14,PLT-05,PRD-02,425.27,526013.32,262.0,1,0
2025-12,14,PLT-05,PRD-03,588.51,485283.47,111.5,0,0
2025-12,14,PLT-05,PRD-04,235.01,172658.88,177.6,1,0
2025-12,14,PLT-05,PRD-05,355.17,662824.62,138.2,0,0
2025-12,14,PLT-05,PRD-06,443.72,929864.4,227.2,1,0
2025-12,14,PLT-05,PRD-07,563.59,12753938.75,240.2,1,0
2025-12,14,PLT-05,PRD-08,256.2,366927.48,153.9,1,0
2025-12,14,PLT-05,PRD-09,422.66,686571.8,218.3,1,0
2025-12,14,PLT-05,PRD-10,180.19,137970.94,119.6,0,0
2025-12,14,PLT-05,PRD-11,161.24,166450.73,176.9,1,0
2025-12,14,PLT-05,PRD-12,249.98,223178.22,191.9,1,0
2025-12,14,PLT-06,PRD-01,346.18,377755.47,163.6,1,0
2025-12,14,PLT-06,PRD-02,381.4,471757.34,52.4,0,0
2025-12,14,PLT-06,PRD-03,547.72,451653.61,73.7,0,0
2025-12,14,PLT-06,PRD-04,276.27,202977.54,169.5,1,0
2025-12,14,PLT-06,PRD-05,148.69,277479.91,19.0,0,0
2025-12,14,PLT-06,PRD-06,549.53,1151599.68,57.9,0,0
2025-12,14,PLT-06,PRD-07,424.27,9601133.33,58.5,0,0
2025-12,14,PLT-06,PRD-08,427.06,611633.52,52.3,0,0
2025-12,14,PLT-06,PRD-09,192.0,311882.29,91.8,0,0
2025-12,14,PLT-06,PRD-10,228.32,174826.08,50.3,0,0
2025-12,14,PLT-06,PRD-11,119.13,122974.39,114.7,0,0
2025-12,14,PLT-06,PRD-12,134.28,119888.86,138.1,0,0
2026-01,15,PLT-01,PRD-01,342.41,373636.06,153.0,1,0
2026-01,15,PLT-01,PRD-02,397.32,491440.59,13.2,0,0
2026-01,15,PLT-01,PRD-03,369.7,304855.06,164.4,1,0
2026-01,15,PLT-01,PRD-04,386.33,283837.49,16.1,0,0
2026-01,15,PLT-01,PRD-05,473.5,883646.69,176.2,1,0
2026-01,15,PLT-01,PRD-06,452.98,949272.24,75.1,0,0
2026-01,15,PLT-01,PRD-07,281.41,6368385.01,78.5,0,0
2026-01,15,PLT-01,PRD-08,143.37,205329.62,153.4,1,0
2026-01,15,PLT-01,PRD-09,616.61,1001627.12,64.5,0,0
2026-01,15,PLT-01,PRD-10,300.24,229893.23,106.5,0,0
2026-01,15,PLT-01,PRD-11,623.94,644089.04,72.8,0,0
2026-01,15,PLT-01,PRD-12,635.56,567431.56,173.8,1,0
2026-01,15,PLT-02,PRD-01,295.38,322319.06,141.8,0,0
2026-01,15,PLT-02,PRD-02,185.11,228956.5,97.7,0,0
2026-01,15,PLT-02,PRD-03,364.68,300718.96,183.3,1,0
2026-01,15,PLT-02,PRD-04,349.39,256698.44,70.8,0,0
2026-01,15,PLT-02,PRD-05,601.4,1122326.75,132.2,0,0
2026-01,15,PLT-02,PRD-06,167.59,351200.65,75.0,0,0
2026-01,15,PLT-02,PRD-07,156.8,3548432.18,78.2,0,0
2026-01,15,PLT-02,PRD-08,397.46,569246.69,67.1,0,0
2026-01,15,PLT-02,PRD-09,759.38,1233534.46,166.1,1,0
2026-01,15,PLT-02,PRD-10,654.28,500981.67,142.7,0,0
2026-01,15,PLT-02,PRD-11,493.14,509069.57,182.0,1,0
2026-01,15,PLT-02,PRD-12,663.92,592743.62,80.5,0,0
2026-01,15,PLT-03,PRD-01,556.3,607031.25,85.7,0,0
2026-01,15,PLT-03,PRD-02,429.27,530969.73,35.7,0,0
2026-01,15,PLT-03,PRD-03,155.7,128388.55,145.8,0,0
2026-01,15,PLT-03,PRD-04,366.65,269378.66,53.1,0,0
2026-01,15,PLT-03,PRD-05,558.63,1042513.11,176.9,1,0
2026-01,15,PLT-03,PRD-06,469.44,983763.83,113.7,0,0
2026-01,15,PLT-03,PRD-07,427.16,9666608.46,131.5,0,0
2026-01,15,PLT-03,PRD-08,263.25,377028.77,42.7,0,0
2026-01,15,PLT-03,PRD-09,271.98,441811.83,48.5,0,0
2026-01,15,PLT-03,PRD-10,479.7,367308.9,148.6,0,0
2026-01,15,PLT-03,PRD-11,138.32,142791.41,185.6,1,0
2026-01,15,PLT-03,PRD-12,314.24,280550.25,96.3,0,0
2026-01,15,PLT-04,PRD-01,451.15,492291.18,181.8,1,0
2026-01,15,PLT-04,PRD-02,141.26,174730.34,68.6,0,0
2026-01,15,PLT-04,PRD-03,396.0,326539.1,110.5,0,0
2026-01,15,PLT-04,PRD-04,202.42,148716.57,118.4,0,0
2026-01,15,PLT-04,PRD-05,160.59,299698.41,141.1,0,0
2026-01,15,PLT-04,PRD-06,595.73,1248401.74,24.2,0,0
2026-01,15,PLT-04,PRD-07,476.2,10776295.2,166.5,1,0
2026-01,15,PLT-04,PRD-08,360.11,515754.05,96.9,0,0
2026-01,15,PLT-04,PRD-09,471.46,765834.81,151.1,1,0
2026-01,15,PLT-04,PRD-10,334.44,256078.43,187.9,1,0
2026-01,15,PLT-04,PRD-11,295.63,305182.18,117.5,0,0
2026-01,15,PLT-04,PRD-12,594.59,530853.0,62.2,0,0
2026-01,15,PLT-05,PRD-01,165.05,180102.13,208.8,1,0
2026-01,15,PLT-05,PRD-02,451.7,558703.65,201.9,1,0
2026-01,15,PLT-05,PRD-03,265.76,219147.09,42.8,0,0
2026-01,15,PLT-05,PRD-04,481.08,353452.69,243.3,1,0
2026-01,15,PLT-05,PRD-05,696.89,1300540.15,65.3,0,0
2026-01,15,PLT-05,PRD-06,164.26,344223.28,164.5,1,0
2026-01,15,PLT-05,PRD-07,149.24,3377315.54,180.3,1,0
2026-01,15,PLT-05,PRD-08,330.88,473885.14,81.2,0,0
2026-01,15,PLT-05,PRD-09,283.51,460538.34,173.9,1,0
2026-01,15,PLT-05,PRD-10,222.89,170668.89,223.5,1,0
2026-01,15,PLT-05,PRD-11,725.13,748548.84,182.6,1,0
2026-01,15,PLT-05,PRD-12,627.61,560332.31,256.4,1,0
2026-01,15,PLT-06,PRD-01,312.19,340664.04,165.4,1,0
2026-01,15,PLT-06,PRD-02,532.36,658471.57,166.1,1,0
2026-01,15,PLT-06,PRD-03,192.3,158568.47,112.1,0,0
2026-01,15,PLT-06,PRD-04,322.72,237102.38,116.5,0,0
2026-01,15,PLT-06,PRD-05,413.41,771511.06,55.0,0,0
2026-01,15,PLT-06,PRD-06,425.79,892288.59,115.8,0,0
2026-01,15,PLT-06,PRD-07,604.27,13674705.3,13.4,0,0
2026-01,15,PLT-06,PRD-08,308.56,441915.89,78.4,0,0
2026-01,15,PLT-06,PRD-09,267.92,435213.04,50.5,0,0
2026-01,15,PLT-06,PRD-10,316.05,241998.88,101.6,0,0
2026-01,15,PLT-06,PRD-11,534.12,551374.15,57.8,0,0
2026-01,15,PLT-06,PRD-12,528.23,471607.51,39.5,0,0
2026-02,16,PLT-01,PRD-01,171.44,187076.65,149.2,0,0
2026-02,16,PLT-01,PRD-02,322.86,399340.53,23.6,0,0
2026-02,16,PLT-01,PRD-03,204.71,168802.81,20.4,0,0
